58987,232,0,452,0,259,0,2,2,2,2,2,2,
59536,631,0,821,0,593,0,2,1,1,1,1,1,
60073,856,0,970,0,893,0,1,1,1,1,2,1,
60610,970,0,970,159,967,0,2,2,1,1,1,1,
61147,965,0,969,141,762,0,2,2,1,2,2,2,
61685,560,0,545,195,488,0,2,2,1,1,2,2,
62222,0,374,0,0,970,0,2,2,2,2,2,2,
62832,315,0,164,194,321,208,2,2,2,2,2,2,
63381,0,970,0,896,0,970,2,2,2,2,2,2,
63918,141,969,0,964,138,969,2,2,2,2,2,2,
64460,108,810,0,601,166,857,2,2,2,2,2,2,
65003,342,0,503,0,541,0,2,2,2,2,2,2,
65561,807,0,968,131,789,0,2,2,2,2,2,2,
66098,643,0,849,262,0,574,2,2,2,2,2,2,
66661,65,970,0,855,139,970,2,2,2,2,2,2,
67228,694,0,969,0,949,0,2,2,2,2,2,2,
67776,908,0,970,109,837,0,2,2,3,2,2,2,
68314,666,0,879,201,494,505,2,2,2,3,2,2,
68874,0,970,0,915,139,969,2,2,3,2,2,2,
69422,158,528,0,462,254,150,2,2,3,2,2,2,
69960,214,0,369,0,257,0,2,2,2,2,2,2,
70496,458,0,743,0,565,0,2,2,2,2,2,2,
71033,872,0,970,0,890,0,2,2,2,2,2,2,
71574,969,0,970,128,966,0,2,2,2,2,2,2,
72111,627,0,960,188,613,970,2,2,1,2,2,2,
72681,100,970,0,777,130,969,2,2,2,2,2,2,
73219,187,735,0,596,132,335,2,2,2,2,2,2,
73770,707,0,944,0,714,0,2,2,2,2,2,2,
74308,970,0,969,0,875,0,2,2,2,2,2,2,
74847,969,0,970,103,968,0,2,2,2,2,2,2,
75385,747,0,970,151,690,0,2,2,2,2,2,2,
75927,432,0,278,221,376,0,2,2,1,1,1,1,
76464,0,451,0,430,0,618,2,2,1,1,1,2,
77001,0,900,0,637,0,817,2,1,1,1,2,2,
77543,120,969,0,964,133,969,2,2,1,1,2,2,
78086,111,970,0,725,182,969,2,2,1,2,2,2,
78624,234,126,0,356,147,151,2,2,2,2,2,2,
79161,300,0,507,0,325,0,2,2,2,2,2,2,
79697,705,0,955,0,650,0,2,2,2,2,2,2,
80233,937,0,970,9,890,0,2,2,2,2,2,2,
80769,970,0,969,152,856,0,2,2,2,2,2,2,
81309,681,0,970,141,668,0,2,2,2,2,2,2,
81846,504,0,496,207,476,0,2,2,2,2,2,2,
82422,121,432,0,523,211,319,2,2,2,2,2,2,
82962,242,0,342,57,250,0,2,2,2,2,2,2,
83500,459,0,592,0,378,0,2,2,2,2,2,2,
84036,588,0,796,0,691,0,2,2,2,2,2,2,
84572,970,0,970,0,931,0,2,2,3,2,2,2,
85108,968,0,969,74,900,0,2,2,3,2,2,2,
85648,635,0,950,202,547,0,2,2,2,2,2,2,
86185,459,0,217,165,350,176,2,2,2,2,2,2,
86727,0,651,0,490,0,701,2,2,2,2,2,2,
87263,0,970,0,760,0,969,2,2,2,2,2,2,
87820,174,0,242,68,368,0,2,2,2,2,2,2,
88368,867,0,970,0,888,0,2,2,2,2,2,2,
88917,629,0,412,242,280,137,2,2,2,2,2,2,
89465,0,743,0,596,0,913,2,2,2,2,2,2,
90011,94,970,0,903,1,970,2,2,2,2,2,2,
90549,118,970,0,854,134,970,2,2,2,2,2,2,
91086,125,961,0,677,173,970,2,2,2,2,2,2,
91623,187,278,0,410,186,326,2,2,2,2,2,2,
92160,252,0,184,267,385,0,2,2,2,1,2,2,
92742,0,450,0,297,88,305,2,2,1,1,2,1,
93281,0,776,0,553,0,808,2,2,1,2,1,2,
93819,0,970,0,811,0,970,2,2,1,1,2,2,
94355,19,970,0,899,158,970,2,2,1,1,2,1,
94893,140,970,0,688,136,970,2,2,2,2,2,2,
95430,237,70,54,274,175,0,2,2,2,2,2,2,
95968,405,0,644,0,384,0,2,2,2,2,2,2,
96505,817,0,970,0,829,0,2,2,2,2,2,2,
97041,970,0,970,144,874,0,2,2,2,2,2,2,
97577,969,0,970,148,779,0,2,2,2,2,2,2,
98115,660,0,970,135,685,0,2,2,2,2,2,2,
98652,523,0,457,221,442,0,2,2,2,2,2,2,
99189,22,302,0,211,210,258,2,2,2,2,2,2,
99727,0,589,0,429,0,556,2,2,2,2,2,2,
100263,0,857,0,576,0,821,2,2,2,2,2,2,
100801,0,970,0,861,0,970,2,2,2,2,2,2,
101337,160,970,0,968,66,970,2,2,2,2,2,2,
101875,121,970,0,779,141,970,2,2,3,2,3,2,
102432,788,0,970,0,722,0,2,2,3,2,2,2,
102970,929,0,970,0,951,0,2,2,2,2,2,2,
103506,970,0,970,194,964,0,2,2,2,2,2,2,
104043,729,0,969,176,635,0,2,2,2,2,2,2,
104580,315,0,49,272,240,0,2,2,2,2,2,2,
105116,0,558,0,479,0,584,2,2,2,2,2,2,
105653,0,970,0,716,0,961,2,2,2,2,2,2,
106191,0,970,0,897,0,970,2,2,2,2,2,2,
106728,65,970,0,890,145,970,2,2,2,2,2,2,
107265,131,970,0,954,135,969,2,2,2,2,2,2,
107802,147,886,0,673,146,963,2,2,2,2,2,2,
108339,135,324,0,476,220,284,2,2,2,2,2,2,
108877,196,0,264,86,271,0,2,2,2,2,2,2,
109413,336,0,529,0,369,0,2,2,1,1,2,2,
109950,668,0,956,0,645,0,2,1,1,2,1,1,
110486,970,0,970,0,826,0,2,2,1,2,2,2,
111023,970,0,970,0,970,0,2,2,2,1,2,2,
111559,970,0,970,106,846,0,2,2,1,2,2,1,
112095,688,0,970,163,702,313,2,2,1,2,2,2,
112645,0,725,0,509,0,862,2,2,2,2,2,2,
113182,0,970,0,847,0,970,2,2,2,2,2,2,
113718,110,970,0,968,55,970,2,2,2,2,2,2,
114255,120,970,0,689,192,951,2,2,2,2,2,2,
114797,207,131,0,473,198,308,2,2,2,2,2,2,
115334,249,0,349,54,243,0,2,2,2,2,2,2,
115871,434,0,586,0,440,0,2,2,2,2,2,2,
116406,637,0,863,0,568,0,2,2,2,2,2,2,
116942,61,502,0,354,0,445,2,2,2,2,2,2,
117601,0,970,0,748,0,970,2,2,2,2,2,2,
118139,163,970,0,969,0,970,2,2,3,2,2,3,
118677,144,970,0,791,123,970,2,2,2,2,2,2,
119215,173,957,0,637,103,955,2,2,2,2,2,2,
119752,225,237,0,454,123,348,2,2,2,2,2,2,
120288,205,0,314,17,326,0,2,2,2,2,2,2,
120824,471,0,734,0,570,0,2,2,2,2,2,2,
121360,894,0,970,0,860,0,2,2,2,2,2,2,
121896,912,0,970,44,969,0,2,2,2,2,2,2,
122457,0,861,0,558,0,824,2,2,2,2,2,2,
122994,0,970,0,801,0,970,2,2,2,2,2,2,
123531,0,970,0,907,0,970,2,2,2,2,2,2,
124067,118,970,0,970,91,970,2,2,2,2,2,2,
124604,120,970,0,823,140,970,2,2,2,2,2,2,
125141,106,970,0,728,159,970,2,2,2,2,2,2,
125677,159,554,0,485,161,850,2,2,1,1,2,1,
126214,167,330,0,427,228,294,2,1,1,1,1,1,
126751,181,0,209,153,279,0,1,1,1,1,2,1,
127287,282,0,336,34,307,0,2,2,1,2,2,1,
127824,673,0,898,0,664,0,2,2,1,2,2,2,
128358,970,0,968,0,866,0,2,2,2,2,2,2,
128895,969,0,970,165,785,0,2,1,1,2,2,2,
129431,708,0,970,137,661,0,2,2,2,2,2,2,
129969,225,0,70,245,241,0,2,2,2,2,2,2,
130504,0,424,0,364,0,396,2,2,2,2,2,2,
131041,0,817,0,617,0,819,2,2,2,2,2,2,
131577,0,970,0,784,0,970,2,2,2,2,2,2,
132113,0,970,0,970,0,970,2,2,2,2,2,2,
132652,96,970,0,847,141,970,2,2,2,2,2,2,
133189,112,969,0,756,143,970,2,2,2,2,2,2,
133725,157,762,0,570,187,638,2,2,2,2,2,2,
134262,205,0,230,181,221,0,2,2,2,2,2,2,
134799,414,0,565,0,391,0,2,2,3,2,2,2,
135336,689,0,892,0,594,0,2,2,2,2,2,2,
135873,959,0,970,0,768,0,2,2,2,2,2,2,
136409,970,0,970,0,913,0,2,2,2,2,2,2,
136946,970,0,970,16,970,0,2,2,2,2,2,2,
137482,683,0,970,186,696,0,2,2,2,2,2,2,
138019,404,158,102,225,408,0,2,2,2,2,2,2,
138554,0,497,0,278,33,437,2,2,2,2,2,2,
139091,0,820,0,529,0,829,2,2,2,2,2,2,
139628,0,970,0,805,0,970,2,2,2,2,2,2,
140164,72,970,0,921,0,970,2,2,2,2,2,2,
140700,78,969,0,967,137,970,2,2,2,2,2,2,
141238,113,970,0,801,127,970,2,2,2,2,2,2,
141775,133,961,0,639,176,963,2,2,2,2,2,2,
142312,372,0,653,0,525,0,2,2,2,1,2,1,
142861,636,0,960,0,643,0,2,1,1,1,2,1,
143398,970,0,970,0,890,0,2,1,1,1,1,1,
143934,970,0,970,0,970,0,2,1,1,1,2,2,
144470,794,0,970,138,790,0,2,1,1,1,2,2,
145006,526,0,571,147,562,0,2,2,1,2,2,2,
145542,30,421,0,310,111,395,2,2,2,2,2,2,
146078,0,955,0,644,0,950,2,2,2,2,2,2,
146615,0,970,0,953,0,970,2,2,2,2,2,2,
147150,0,970,0,877,150,970,2,2,2,2,2,2,
147687,146,970,0,734,127,970,2,2,2,2,2,2,
148224,189,616,0,566,128,663,2,2,2,2,2,2,
148761,176,6,0,301,251,0,2,2,2,2,2,2,
149298,333,0,342,61,260,0,2,2,2,1,2,2,
149834,461,0,692,0,522,0,2,2,2,2,2,2,
150371,789,0,970,0,685,0,2,2,2,2,2,2,
150908,969,0,969,3,925,0,2,2,3,2,2,2,
151444,908,0,969,128,966,0,2,2,3,3,2,2,
151980,718,0,970,103,748,0,2,2,2,2,2,2,
152528,0,424,0,337,0,370,2,2,2,2,2,2,
153065,0,752,0,555,0,764,2,2,2,2,2,2,
153600,0,970,0,810,0,970,2,2,2,2,2,2,
154137,209,970,0,970,180,970,2,2,2,2,2,2,
154674,133,970,0,759,137,970,2,2,2,2,2,2,
155211,184,453,0,560,226,452,2,2,2,2,2,2,
155748,244,0,65,248,274,0,2,2,2,2,2,2,
156284,393,0,464,0,371,0,2,2,2,2,2,2,
156820,594,0,788,0,529,0,2,2,2,2,2,2,
157356,845,0,970,0,762,0,2,2,2,2,2,2,
157893,934,0,970,0,970,0,2,2,2,2,2,2,
158430,970,0,970,100,905,0,2,2,2,2,2,2,
158967,959,0,970,135,732,0,2,2,2,2,2,2,
159504,674,0,970,90,723,0,2,1,1,1,1,1,
160040,339,0,195,154,504,0,2,1,1,1,2,1,
160578,0,397,0,310,121,288,2,2,1,2,1,2,
161116,0,762,0,532,0,687,2,2,1,2,1,2,
161653,0,970,0,842,0,970,2,2,2,2,2,2,
162190,6,970,0,0,913,0,2,2,2,2,2,2,
162763,846,0,970,77,866,0,2,2,2,2,2,2,
163300,673,0,970,122,639,0,2,2,2,2,2,2,
163837,277,0,161,192,370,0,2,2,2,2,2,2,
164373,0,368,0,259,22,422,2,2,2,2,2,2,
164911,0,707,0,450,0,698,2,2,2,2,2,2,
165447,0,970,0,685,0,929,2,2,2,2,2,2,
165983,0,970,0,909,0,970,2,2,2,2,2,2,
166520,0,970,0,928,93,970,2,2,2,2,2,2,
167056,145,969,0,965,106,970,2,2,2,2,2,2,
167593,80,970,0,733,175,970,2,2,3,2,2,2,
168130,138,424,0,480,236,259,2,2,3,2,2,2,
168667,197,0,206,182,277,0,2,2,2,2,2,2,
169204,425,0,513,0,373,0,2,2,3,2,2,2,
169739,706,0,961,0,771,0,2,2,2,2,2,2,
170276,970,0,970,147,906,0,2,2,2,2,2,2,
170813,970,0,970,140,860,0,2,2,2,2,2,2,
171350,635,0,955,206,616,0,2,2,2,2,2,2,
171887,270,249,0,265,217,210,2,2,2,2,2,2,
172431,0,970,0,717,0,954,2,2,2,2,2,2,
172967,0,968,0,888,0,969,2,2,2,2,2,2,
173503,49,969,0,969,99,969,2,2,2,2,2,2,
174040,130,969,0,963,102,969,2,2,2,2,2,2,
174577,140,969,0,755,129,969,2,2,2,2,2,2,
175113,144,721,0,644,141,958,2,2,2,2,2,2,
175650,146,224,0,496,165,608,2,2,2,1,2,2,
176187,197,0,0,258,235,0,2,2,1,1,1,1,
176723,333,0,515,0,383,0,2,2,1,1,2,1,
177259,623,0,860,0,678,0,2,2,1,1,1,2,
177794,819,0,970,0,904,0,2,1,2,1,2,2,
178330,905,0,970,70,937,0,2,2,1,2,2,2,
178865,790,0,970,68,882,0,2,2,2,2,2,2,
179402,643,0,962,129,637,0,2,2,2,2,2,2,
179937,304,0,135,167,348,208,2,2,2,2,2,2,
180475,0,566,0,405,0,604,2,2,2,2,2,2,
181011,0,836,0,618,0,921,2,2,2,2,2,2,
181549,0,970,0,890,0,970,2,2,2,2,2,2,
182083,0,970,0,925,0,970,2,2,2,2,2,2,
182626,117,970,0,802,140,970,2,2,2,2,2,2,
183162,154,879,0,649,135,848,2,2,2,2,2,2,
183700,163,164,0,463,198,305,2,2,2,2,2,2,
184236,234,0,371,0,364,0,2,2,2,2,2,2,
184773,533,0,821,0,498,0,2,2,2,2,2,2,
185309,808,0,970,0,753,0,2,2,3,2,2,2,
185846,922,0,970,0,970,0,2,2,3,2,2,2,
186382,835,0,970,82,968,0,2,2,2,2,2,2,
186919,736,0,970,109,713,0,2,2,2,2,2,2,
187456,448,0,396,161,459,0,2,2,2,2,2,2,
187993,0,350,0,292,0,396,2,2,2,2,2,2,
188530,0,794,0,673,0,866,2,2,2,2,2,2,
189066,0,969,0,833,0,970,2,2,2,2,2,2,
189603,0,970,0,907,0,970,2,2,2,2,2,2,
190139,92,970,0,904,153,970,2,2,2,2,2,2,
190677,119,970,0,745,152,970,2,2,2,2,2,2,
191214,177,625,0,579,128,697,2,2,2,2,2,2,
191751,182,24,0,409,192,105,2,2,2,2,2,2,
192288,236,0,443,0,340,0,2,2,1,1,2,1,
192827,596,0,884,0,595,0,2,2,1,1,2,2,
193363,957,0,969,0,803,0,2,1,1,1,2,1,
193899,969,0,969,0,970,0,2,2,2,2,2,2,
194435,872,0,970,89,967,0,2,2,1,1,2,2,
194972,687,0,970,156,689,0,2,2,2,2,2,2,
195508,498,0,234,267,350,0,2,2,2,2,2,2,
196044,0,484,0,386,5,449,2,2,2,2,2,2,
196581,0,957,0,641,0,970,2,2,2,2,2,2,
197117,0,970,0,946,0,970,2,2,2,2,2,2,
197653,154,970,0,970,131,970,2,2,2,2,2,2,
198190,152,970,0,967,110,970,2,2,2,2,2,2,
198727,127,968,0,702,159,970,2,2,2,2,2,2,
199264,191,507,0,500,156,470,2,2,2,2,2,2,
199800,204,0,0,350,209,17,2,2,2,2,2,2,
200337,272,0,450,0,373,0,2,2,2,2,2,2,
200874,656,0,944,0,634,0,2,2,2,2,2,2,
201410,916,0,970,0,814,0,2,2,2,2,2,2,
201945,970,0,970,137,868,0,2,2,2,2,2,2,
202484,967,0,970,111,881,0,2,2,3,2,2,2,
203022,642,0,959,194,574,0,2,2,2,2,2,2,
203559,280,0,184,154,435,0,2,2,2,2,2,2,
204096,0,542,0,306,0,569,2,2,2,2,2,2,
204633,0,963,0,691,0,971,2,2,2,2,2,2,
205169,0,970,0,888,0,970,2,2,2,2,2,2,
205706,94,970,0,883,103,970,2,2,2,2,2,2,
206242,126,970,0,754,136,970,2,2,2,2,2,2,
206780,195,596,0,584,121,708,2,2,2,2,2,2,
207317,170,44,0,295,259,0,2,2,2,2,2,2,
207854,317,0,356,50,264,0,2,2,2,2,2,2,
208391,424,0,593,0,467,0,2,2,2,2,2,2,
208928,690,0,967,0,619,0,2,2,2,2,2,2,
209464,801,0,970,0,737,0,2,2,1,2,1,1,
210000,970,0,970,0,903,0,2,1,1,1,1,1,
210537,970,0,970,43,970,0,2,2,1,1,2,2,
211073,752,0,970,143,777,0,2,2,1,1,2,1,
211610,649,0,958,166,621,0,2,2,2,2,2,2,
212148,245,225,0,303,0,969,2,2,2,2,2,2,
212696,0,970,0,970,161,970,2,2,2,2,2,2,
213233,92,970,0,730,155,970,2,2,2,2,2,2,
213771,159,616,0,609,203,755,2,2,2,2,2,2,
214308,221,0,0,350,235,40,2,2,2,2,2,2,
214844,355,0,385,8,298,0,2,2,2,2,2,2,
215380,487,0,682,0,455,0,2,2,2,2,2,2,
215916,679,0,965,0,650,0,2,2,2,2,2,2,
216453,908,0,969,0,851,0,2,2,2,2,2,2,
216989,968,0,969,0,970,0,2,2,2,2,2,2,
217526,967,0,970,85,964,0,2,2,2,2,2,2,
218063,656,0,970,188,620,0,2,2,3,2,2,2,
218600,466,0,314,257,315,7,2,2,2,2,2,2,
219136,80,286,0,257,60,412,2,2,2,2,2,2,
219673,0,806,0,620,0,878,2,2,2,2,2,2,
220209,0,970,0,773,0,969,2,2,2,2,2,2,
220745,62,970,0,913,0,970,2,2,2,2,2,2,
221281,176,970,0,967,132,970,2,2,2,2,2,2,
221818,188,755,0,612,133,738,2,2,2,2,2,2,
222360,292,0,502,0,343,0,2,2,2,2,2,2,
222898,560,0,856,0,562,0,2,2,2,2,2,2,
223434,808,0,971,0,790,0,2,2,2,2,2,2,
223971,934,0,970,0,951,0,2,2,2,2,2,2,
224506,970,0,970,157,870,0,2,2,2,2,2,2,
225042,815,0,970,103,960,0,2,2,2,2,2,2,
225578,725,0,970,165,669,0,2,2,2,2,2,2,
226116,608,0,955,223,558,0,2,2,1,1,1,2,
226652,348,220,1,261,223,122,1,2,1,1,1,2,
227189,0,532,0,418,0,490,2,1,1,1,2,2,
227726,0,769,0,624,0,946,2,2,1,1,2,1,
228262,0,970,0,931,0,970,2,2,1,2,2,2,
228850,615,0,348,247,361,0,2,2,2,2,2,2,
229394,0,541,0,433,0,495,2,2,2,2,2,2,
229931,0,970,0,731,0,970,2,2,2,2,2,2,
230467,141,970,0,970,98,970,2,2,2,2,2,2,
231005,166,970,0,969,124,970,2,2,2,2,2,2,
231542,134,970,0,790,142,970,2,2,2,2,2,2,
232079,157,618,0,632,172,0,2,2,2,2,2,2,
232627,499,0,724,0,526,0,2,2,2,2,2,2,
233163,785,0,970,0,685,0,2,2,2,2,2,2,
233699,896,0,970,0,932,0,2,2,2,2,2,2,
234236,969,0,970,0,970,0,2,2,2,2,2,2,
234772,923,0,970,135,790,0,2,2,2,2,2,2,
235308,646,0,964,202,581,0,2,2,2,2,2,2,
235846,479,0,464,151,512,0,2,2,2,2,2,2,
236383,0,307,0,214,126,331,2,2,2,2,2,2,
236920,0,713,0,531,0,686,2,2,2,2,2,2,
237457,0,970,0,822,0,969,2,2,2,2,2,2,
237993,106,970,0,970,39,970,2,2,2,2,2,2,
238530,168,970,0,828,145,970,2,2,2,2,2,2,
239067,166,724,0,607,118,762,2,2,2,2,2,2,
239604,189,90,0,335,191,79,2,2,2,2,2,2,
240141,286,0,422,0,356,0,2,2,2,2,2,2,
240677,507,0,662,0,480,0,2,2,2,2,2,2,
241214,736,0,970,0,690,0,2,2,2,2,2,2,
241750,891,0,970,0,871,0,2,2,2,2,2,2,
242287,969,0,970,103,967,0,2,2,1,2,2,2,
242829,730,0,970,185,717,0,2,2,1,1,1,1,
243366,602,0,649,184,544,0,2,1,1,1,2,2,
243904,99,206,0,183,325,192,2,2,1,1,2,1,
244441,0,756,0,521,0,736,2,2,1,2,2,2,
244978,0,970,0,894,0,970,2,2,2,2,2,2,
245515,197,970,0,970,44,970,2,2,2,2,2,2,
246053,126,970,0,720,130,970,2,2,2,2,2,2,
246590,234,97,0,412,187,36,2,2,2,2,2,2,
247127,432,0,522,0,394,0,2,2,2,2,2,2,
247664,660,0,871,0,606,0,2,2,2,2,2,2,
248200,860,0,970,0,871,0,2,2,2,2,2,2,
248736,970,0,970,19,914,0,2,2,2,2,2,2,
249273,970,0,970,78,941,0,2,2,2,2,2,2,
249810,848,0,970,128,747,0,2,2,2,2,2,2,
250347,628,0,953,158,625,0,2,2,2,2,2,2,
250884,521,0,336,218,376,28,2,2,2,2,2,2,
251420,10,405,0,340,0,419,2,2,3,2,2,2,
251957,0,708,0,527,0,749,2,2,3,3,2,2,
252504,171,970,0,861,143,970,2,2,2,2,2,2,
253041,135,970,0,765,119,970,2,2,2,2,2,2,
253578,184,575,0,551,119,585,2,2,2,2,2,2,
254114,180,0,250,163,207,0,2,2,2,2,2,2,
254651,418,0,688,0,392,0,2,2,2,2,2,2,
255188,808,0,970,0,832,0,2,2,2,2,2,2,
255725,970,0,970,79,896,0,2,2,2,2,2,2,
256261,967,0,970,107,860,0,2,2,2,2,2,2,
256798,739,0,970,147,749,0,2,2,2,2,2,2,
257334,571,0,816,130,627,0,2,2,2,2,2,2,
257871,439,0,252,225,363,0,2,2,1,2,2,2,
258408,0,372,0,254,173,230,2,2,2,2,2,2,
258944,0,545,0,337,0,357,2,2,1,2,1,2,
259481,0,698,0,533,0,778,2,2,1,2,2,2,
260018,0,970,0,810,0,970,2,2,1,2,2,1,
260554,133,970,0,969,0,970,2,1,1,2,2,2,
261091,79,970,0,850,161,970,2,2,1,2,2,2,
261629,123,970,0,662,194,963,2,2,1,2,2,2,
262166,255,0,0,304,755,0,2,2,2,2,2,2,
262718,970,0,970,0,970,0,2,2,2,2,2,2,
263255,723,0,970,113,783,0,2,2,2,2,2,2,
263792,545,0,635,142,583,0,2,2,2,2,2,2,
264328,239,229,0,196,360,13,2,2,2,2,2,2,
264865,0,533,0,408,0,507,2,2,2,2,2,2,
265402,0,833,0,602,0,807,2,2,2,2,2,2,
265939,0,970,0,788,0,970,2,2,2,2,2,2,
266474,0,970,0,908,0,970,2,2,2,2,2,2,
267010,64,970,0,920,119,970,2,2,2,2,2,2,
267546,162,970,0,845,119,971,2,2,2,2,2,2,
268083,86,952,0,696,170,970,2,2,3,2,2,2,
268619,109,435,0,593,175,522,2,2,2,2,2,2,
269156,271,0,165,238,208,21,2,2,2,2,2,2,
269692,397,0,511,0,336,0,2,2,2,2,2,2,
270229,609,0,860,0,620,0,2,2,2,2,2,2,
270763,856,0,970,0,830,0,2,2,2,2,2,2,
271300,970,0,970,174,968,0,2,2,2,2,2,2,
