Log begins at 0 miliseconds.
179,434,964,0,0,0,0,0,0,0,0,0,0,
182,434,964,0,0,0,0,0,0,0,0,0,0,
185,434,964,0,1,2,2,0,0,0,0,0,0,
188,434,964,12,12,11,12,0,0,0,0,0,0,
190,434,964,7,7,7,9,0,0,0,0,0,0,
192,434,964,5,5,4,6,0,0,0,0,0,0,
195,434,964,0,0,0,0,0,0,0,0,0,0,
197,434,964,0,0,0,0,0,0,0,0,0,0,
200,434,964,0,0,0,0,0,0,0,0,0,0,
203,434,964,3,5,6,7,0,0,0,0,0,0,
205,434,963,12,11,10,11,0,0,0,0,0,0,
208,434,964,7,6,6,8,0,0,0,0,0,0,
210,434,964,4,3,2,3,0,0,0,0,0,0,
213,434,964,0,0,0,0,0,0,0,0,0,0,
215,434,964,0,0,0,0,0,0,0,0,0,0,
218,434,964,0,0,0,0,0,0,0,0,0,0,
220,434,964,8,9,10,11,0,0,0,0,0,0,
222,434,964,10,9,8,9,0,0,0,0,0,0,
225,434,963,6,5,5,7,0,0,0,0,0,0,
228,434,964,2,1,0,0,0,0,0,0,0,0,
230,434,963,0,0,0,0,0,0,0,0,0,0,
232,434,964,0,0,0,0,0,0,0,0,0,0,
235,434,964,0,1,2,2,0,0,0,0,0,0,
238,434,963,12,12,12,12,0,0,0,0,0,0,
240,434,964,7,7,7,8,0,0,0,0,0,0,
243,434,964,5,5,4,6,0,0,0,0,0,0,
245,434,964,0,0,0,0,0,0,0,0,0,0,
248,434,964,0,0,0,0,0,0,0,0,0,0,
250,434,964,0,0,0,0,0,0,0,0,0,0,
253,434,964,4,5,7,7,0,0,0,0,0,0,
255,434,963,11,10,10,11,0,0,0,0,0,0,
259,434,964,8,7,7,8,0,0,0,0,0,0,
262,434,964,0,0,0,0,0,0,0,0,0,0,
266,434,963,0,0,0,0,0,0,0,0,0,0,
270,434,964,6,8,10,10,0,0,0,0,0,0,
273,434,964,10,9,7,9,0,0,0,0,0,0,
275,434,964,6,5,5,6,0,0,0,0,0,0,
278,434,964,2,1,0,0,0,0,0,0,0,0,
280,434,964,0,0,0,0,0,0,0,0,0,0,
282,434,964,0,0,0,0,0,0,0,0,0,0,
285,434,964,0,2,3,3,0,0,0,0,0,0,
288,434,964,12,12,11,12,0,0,0,0,0,0,
290,434,964,7,7,7,8,0,0,0,0,0,0,
293,434,964,5,4,4,5,0,0,0,0,0,0,
295,434,964,0,0,0,0,0,0,0,0,0,0,
298,434,963,0,0,0,0,0,0,0,0,0,0,
301,434,964,0,0,0,0,0,0,0,0,0,0,
303,434,964,6,7,8,9,0,0,0,0,0,0,
305,434,963,10,9,9,10,0,0,0,0,0,0,
308,434,964,7,6,6,7,0,0,0,0,0,0,
310,434,963,3,2,1,2,0,0,0,0,0,0,
313,434,964,0,0,0,0,0,0,0,0,0,0,
315,434,964,0,0,0,0,0,0,0,0,0,0,
318,434,964,0,0,1,0,0,0,0,0,0,0,
321,434,964,11,11,12,12,0,0,0,0,0,0,
323,434,964,8,7,7,9,0,0,0,0,0,0,
326,434,964,6,5,5,6,0,0,0,0,0,0,
328,434,964,0,0,0,0,0,0,0,0,0,0,
331,434,964,0,0,0,0,0,0,0,0,0,0,
333,434,964,0,0,0,0,0,0,0,0,0,0,
336,434,964,4,6,7,8,0,0,0,0,0,0,
339,434,963,11,10,9,10,0,0,0,0,0,0,
341,434,964,7,6,5,7,0,0,0,0,0,0,
343,434,963,4,3,3,3,0,0,0,0,0,0,
346,434,964,0,0,0,0,0,0,0,0,0,0,
348,434,964,0,0,0,0,0,0,0,0,0,0,
351,434,964,0,0,0,0,0,0,0,0,0,0,
353,434,964,8,9,10,11,0,0,0,0,0,0,
356,434,964,10,8,8,9,0,0,0,0,0,0,
359,434,964,7,6,5,7,0,0,0,0,0,0,
361,434,964,0,0,0,0,0,0,0,0,0,0,
364,434,963,0,0,0,0,0,0,0,0,0,0,
366,434,963,0,0,0,0,0,0,0,0,0,0,
370,434,964,11,11,12,13,0,0,0,0,0,0,
374,434,964,9,9,8,10,0,0,0,0,0,0,
378,434,964,2,0,0,0,0,0,0,0,0,0,
381,434,964,0,0,0,0,0,0,0,0,0,0,
383,434,964,0,0,0,0,0,0,0,0,0,0,
386,434,964,3,4,6,7,0,0,0,0,0,0,
388,434,963,11,10,9,10,0,0,0,0,0,0,
391,434,963,7,6,6,7,0,0,0,0,0,0,
393,434,963,4,4,3,4,0,0,0,0,0,0,
395,434,964,0,0,0,0,0,0,0,0,0,0,
398,434,964,0,0,0,0,0,0,0,0,0,0,
400,434,964,0,0,0,0,0,0,0,0,0,0,
403,434,963,5,6,7,8,0,0,0,0,0,0,
405,434,964,11,10,9,10,0,0,0,0,0,0,
408,434,964,7,6,6,7,0,0,0,0,0,0,
410,434,964,4,3,2,3,0,0,0,0,0,0,
412,434,963,0,0,0,0,0,0,0,0,0,0,
415,434,964,0,0,0,0,0,0,0,0,0,0,
417,434,963,0,0,0,0,0,0,0,0,0,0,
420,434,963,7,8,9,10,0,0,0,0,0,0,
422,434,964,10,9,8,9,0,0,0,0,0,0,
425,434,964,7,6,5,7,0,0,0,0,0,0,
427,434,964,3,2,1,1,0,0,0,0,0,0,
430,434,963,0,0,0,0,0,0,0,0,0,0,
432,434,964,0,0,0,0,0,0,0,0,0,0,
435,434,963,0,0,1,0,0,0,0,0,0,0,
438,434,964,13,13,13,13,0,0,0,0,0,0,
440,434,964,7,7,7,9,0,0,0,0,0,0,
443,434,964,5,4,4,5,0,0,0,0,0,0,
445,434,963,0,0,0,0,0,0,0,0,0,0,
448,434,964,0,0,0,0,0,0,0,0,0,0,
451,434,964,0,0,0,0,0,0,0,0,0,0,
453,434,964,7,8,9,10,0,0,0,0,0,0,
456,434,964,10,9,8,10,0,0,0,0,0,0,
458,434,964,7,6,5,7,0,0,0,0,0,0,
461,434,964,2,1,0,0,0,0,0,0,0,0,
463,434,963,0,0,0,0,0,0,0,0,0,0,
466,434,964,0,0,0,0,0,0,0,0,0,0,
469,434,964,0,2,3,3,0,0,0,0,0,0,
471,434,964,12,11,11,11,0,0,0,0,0,0,
473,434,963,8,7,6,8,0,0,0,0,0,0,
476,434,964,5,5,4,5,0,0,0,0,0,0,
479,434,963,0,0,0,0,0,0,0,0,0,0,
483,434,963,0,0,0,0,0,0,0,0,0,0,
487,434,964,11,12,13,13,0,0,0,0,0,0,
491,434,963,9,8,8,9,0,0,0,0,0,0,
494,434,963,0,0,0,0,0,0,0,0,0,0,
498,434,963,0,0,0,0,0,0,0,0,0,0,
501,434,964,0,0,0,0,0,0,0,0,0,0,
503,434,963,9,10,10,11,0,0,0,0,0,0,
506,434,963,9,8,8,9,0,0,0,0,0,0,
508,434,964,6,5,5,6,0,0,0,0,0,0,
511,434,964,2,0,0,0,0,0,0,0,0,0,
513,434,964,0,0,0,0,0,0,0,0,0,0,
516,434,964,0,0,0,0,0,0,0,0,0,0,
518,434,964,0,0,1,1,0,0,0,0,0,0,
521,434,964,12,11,11,12,0,0,0,0,0,0,
523,434,964,8,7,7,8,0,0,0,0,0,0,
525,434,964,5,5,4,6,0,0,0,0,0,0,
528,434,963,0,0,0,0,0,0,0,0,0,0,
530,434,963,0,0,0,0,0,0,0,0,0,0,
533,434,964,0,0,0,0,0,0,0,0,0,0,
535,434,963,0,2,3,3,0,0,0,0,0,0,
538,434,964,12,11,11,11,0,0,0,0,0,0,
540,434,964,7,7,7,8,0,0,0,0,0,0,
542,434,964,5,5,4,6,0,0,0,0,0,0,
545,434,964,0,0,0,0,0,0,0,0,0,0,
547,434,964,0,0,0,0,0,0,0,0,0,0,
550,434,964,0,0,0,0,0,0,0,0,0,0,
552,434,964,2,4,5,5,0,0,0,0,0,0,
555,434,964,11,11,10,11,0,0,0,0,0,0,
557,434,964,7,7,6,8,0,0,0,0,0,0,
560,434,963,5,4,3,4,0,0,0,0,0,0,
562,434,963,0,0,0,0,0,0,0,0,0,0,
565,434,964,0,0,0,0,0,0,0,0,0,0,
567,434,964,0,0,0,0,0,0,0,0,0,0,
570,434,964,6,7,8,8,0,0,0,0,0,0,
572,434,964,11,10,9,10,0,0,0,0,0,0,
575,434,964,7,6,5,7,0,0,0,0,0,0,
577,434,964,3,2,0,1,0,0,0,0,0,0,
580,434,964,0,0,0,0,0,0,0,0,0,0,
582,434,964,0,0,0,0,0,0,0,0,0,0,
584,434,963,0,0,0,0,0,0,0,0,0,0,
587,434,964,10,10,11,11,0,0,0,0,0,0,
589,434,964,9,8,7,9,0,0,0,0,0,0,
592,434,964,6,5,5,6,0,0,0,0,0,0,
594,434,964,2,1,0,0,0,0,0,0,0,0,
598,434,964,0,0,0,0,0,0,0,0,0,0,
602,434,964,1,4,5,5,0,0,0,0,0,0,
605,434,963,14,12,12,13,0,0,0,0,0,0,
609,434,963,8,6,5,6,0,0,0,0,0,0,
612,434,964,0,0,0,0,0,0,0,0,0,0,
615,434,963,0,0,0,0,0,0,0,0,0,0,
617,434,964,0,0,0,0,0,0,0,0,0,0,
620,434,964,7,8,9,10,0,0,0,0,0,0,
622,434,963,10,9,9,9,0,0,0,0,0,0,
625,434,964,7,6,5,7,0,0,0,0,0,0,
627,434,964,3,2,1,1,0,0,0,0,0,0,
630,434,963,0,0,0,0,0,0,0,0,0,0,
632,434,964,0,0,0,0,0,0,0,0,0,0,
634,434,964,0,0,0,0,0,0,0,0,0,0,
637,434,964,10,11,11,12,0,0,0,0,0,0,
639,434,964,9,8,7,9,0,0,0,0,0,0,
642,434,963,6,5,5,6,0,0,0,0,0,0,
644,434,964,2,1,0,0,0,0,0,0,0,0,
647,434,964,0,0,0,0,0,0,0,0,0,0,
650,434,964,0,0,0,0,0,0,0,0,0,0,
652,434,964,3,5,6,6,0,0,0,0,0,0,
655,434,964,11,10,10,10,0,0,0,0,0,0,
657,434,964,7,6,6,8,0,0,0,0,0,0,
660,434,964,4,4,3,4,0,0,0,0,0,0,
662,434,963,0,0,0,0,0,0,0,0,0,0,
664,434,964,0,0,0,0,0,0,0,0,0,0,
667,434,964,0,0,0,0,0,0,0,0,0,0,
669,434,964,5,7,8,8,0,0,0,0,0,0,
672,434,964,11,10,9,10,0,0,0,0,0,0,
674,434,964,6,6,5,7,0,0,0,0,0,0,
677,434,964,4,3,2,2,0,0,0,0,0,0,
679,434,964,0,0,0,0,0,0,0,0,0,0,
682,434,964,0,0,0,0,0,0,0,0,0,0,
684,434,964,0,0,0,0,0,0,0,0,0,0,
687,434,964,10,11,11,11,0,0,0,0,0,0,
689,434,964,9,8,7,9,0,0,0,0,0,0,
692,434,964,6,6,5,7,0,0,0,0,0,0,
695,434,964,0,0,0,0,0,0,0,0,0,0,
698,434,964,0,0,0,0,0,0,0,0,0,0,
700,434,963,0,0,0,0,0,0,0,0,0,0,
702,434,964,3,4,5,6,0,0,0,0,0,0,
705,434,964,12,11,10,11,0,0,0,0,0,0,
708,434,963,9,8,7,9,0,0,0,0,0,0,
711,434,964,0,0,0,0,0,0,0,0,0,0,
715,434,964,0,0,0,0,0,0,0,0,0,0,
719,434,964,1,3,4,5,0,0,0,0,0,0,
721,434,964,11,11,10,10,0,0,0,0,0,0,
724,434,964,7,7,6,8,0,0,0,0,0,0,
726,434,964,5,4,3,4,0,0,0,0,0,0,
729,434,963,0,0,0,0,0,0,0,0,0,0,
732,434,964,0,0,0,0,0,0,0,0,0,0,
734,434,964,0,0,0,0,0,0,0,0,0,0,
736,434,964,8,9,10,10,0,0,0,0,0,0,
739,434,964,10,8,8,9,0,0,0,0,0,0,
741,434,964,6,5,5,7,0,0,0,0,0,0,
744,434,963,3,2,1,1,0,0,0,0,0,0,
746,434,963,0,0,0,0,0,0,0,0,0,0,
749,434,964,0,0,0,0,0,0,0,0,0,0,
751,434,964,0,0,1,0,0,0,0,0,0,0,
754,434,964,11,11,11,12,0,0,0,0,0,0,
756,434,964,8,8,8,9,0,0,0,0,0,0,
759,434,964,6,5,5,6,0,0,0,0,0,0,
761,434,964,0,0,0,0,0,0,0,0,0,0,
764,434,964,0,0,0,0,0,0,0,0,0,0,
767,434,963,0,0,0,0,0,0,0,0,0,0,
769,434,964,5,6,7,8,0,0,0,0,0,0,
772,434,964,11,10,10,10,0,0,0,0,0,0,
774,434,964,7,6,5,7,0,0,0,0,0,0,
776,434,964,4,1,0,1,0,0,0,0,0,0,
780,434,964,0,0,0,0,0,0,0,0,0,0,
782,434,964,0,0,0,0,0,0,0,0,0,0,
785,434,963,0,1,2,2,0,0,0,0,0,0,
787,434,964,12,12,11,12,0,0,0,0,0,0,
790,434,964,8,7,7,8,0,0,0,0,0,0,
792,434,964,5,5,4,6,0,0,0,0,0,0,
795,434,964,0,0,0,0,0,0,0,0,0,0,
798,434,964,0,0,0,0,0,0,0,0,0,0,
801,434,964,0,0,0,0,0,0,0,0,0,0,
803,434,963,6,7,9,9,0,0,0,0,0,0,
805,434,963,10,9,9,10,0,0,0,0,0,0,
808,434,964,7,6,5,7,0,0,0,0,0,0,
810,434,964,3,2,1,1,0,0,0,0,0,0,
813,434,963,0,0,0,0,0,0,0,0,0,0,
815,434,964,0,0,0,0,0,0,0,0,0,0,
819,434,964,2,4,7,7,0,0,0,0,0,0,
823,434,964,14,12,10,11,0,0,0,0,0,0,
826,434,964,7,6,4,5,0,0,0,0,0,0,
830,434,964,0,0,0,0,0,0,0,0,0,0,
832,434,964,0,0,0,0,0,0,0,0,0,0,
834,434,963,0,0,0,0,0,0,0,0,0,0,
837,434,964,11,11,11,12,0,0,0,0,0,0,
839,434,964,8,7,7,9,0,0,0,0,0,0,
842,434,964,6,5,5,6,0,0,0,0,0,0,
844,434,964,0,0,0,0,0,0,0,0,0,0,
847,434,963,0,0,0,0,0,0,0,0,0,0,
849,434,964,0,0,0,0,0,0,0,0,0,0,
852,434,964,0,2,3,3,0,0,0,0,0,0,
854,434,963,12,12,11,12,0,0,0,0,0,0,
857,434,964,8,7,7,9,0,0,0,0,0,0,
859,434,964,5,4,4,5,0,0,0,0,0,0,
862,434,964,0,0,0,0,0,0,0,0,0,0,
864,434,964,0,0,0,0,0,0,0,0,0,0,
867,434,964,0,0,0,0,0,0,0,0,0,0,
869,434,964,4,5,6,7,0,0,0,0,0,0,
871,434,963,11,10,10,10,0,0,0,0,0,0,
874,434,964,7,6,6,8,0,0,0,0,0,0,
877,434,963,4,3,2,3,0,0,0,0,0,0,
879,434,964,0,0,0,0,0,0,0,0,0,0,
882,434,964,0,0,0,0,0,0,0,0,0,0,
884,434,963,0,0,0,0,0,0,0,0,0,0,
887,434,963,9,10,11,11,0,0,0,0,0,0,
889,434,963,8,7,7,9,0,0,0,0,0,0,
891,434,964,6,5,5,7,0,0,0,0,0,0,
894,434,964,2,2,0,0,0,0,0,0,0,0,
896,434,964,0,0,0,0,0,0,0,0,0,0,
899,434,964,0,0,0,0,0,0,0,0,0,0,
902,434,963,0,2,3,3,0,0,0,0,0,0,
904,434,964,12,11,11,12,0,0,0,0,0,0,
906,434,964,8,7,7,8,0,0,0,0,0,0,
909,434,964,5,4,4,6,0,0,0,0,0,0,
911,434,964,0,0,0,0,0,0,0,0,0,0,
914,434,963,0,0,0,0,0,0,0,0,0,0,
916,434,964,0,0,0,0,0,0,0,0,0,0,
919,434,964,1,3,4,4,0,0,0,0,0,0,
921,434,963,12,11,11,11,0,0,0,0,0,0,
923,434,964,7,7,6,8,0,0,0,0,0,0,
926,434,964,5,5,4,5,0,0,0,0,0,0,
929,434,963,0,0,0,0,0,0,0,0,0,0,
933,434,964,0,0,0,0,0,0,0,0,0,0,
936,434,964,10,11,11,12,0,0,0,0,0,0,
940,434,964,9,9,8,10,0,0,0,0,0,0,
944,434,964,4,2,1,0,0,0,0,0,0,0,
947,434,963,0,0,0,0,0,0,0,0,0,0,
951,434,964,0,0,0,0,0,0,0,0,0,0,
953,434,963,10,11,11,11,0,0,0,0,0,0,
956,434,964,8,8,8,9,0,0,0,0,0,0,
958,434,964,6,5,5,6,0,0,0,0,0,0,
961,434,964,1,0,0,0,0,0,0,0,0,0,
963,434,963,0,0,0,0,0,0,0,0,0,0,
966,434,963,0,0,0,0,0,0,0,0,0,0,
969,434,964,1,3,4,4,0,0,0,0,0,0,
971,434,963,12,11,11,11,0,0,0,0,0,0,
973,434,964,7,6,6,8,0,0,0,0,0,0,
976,434,964,5,4,4,5,0,0,0,0,0,0,
978,434,964,0,0,0,0,0,0,0,0,0,0,
981,434,963,0,0,0,0,0,0,0,0,0,0,
983,434,964,0,0,0,0,0,0,0,0,0,0,
986,434,964,5,6,8,8,0,0,0,0,0,0,
988,434,964,11,10,9,10,0,0,0,0,0,0,
991,434,964,7,6,5,7,0,0,0,0,0,0,
994,434,963,3,2,1,2,0,0,0,0,0,0,
996,434,964,0,0,0,0,0,0,0,0,0,0,
999,434,963,0,0,0,0,0,0,0,0,0,0,
1002,434,964,0,3,4,4,0,0,0,0,0,0,
